SOC1_SC1,SOC1_G1
0.3454,10269.1939
0.3212,9072.3609
0.3917,9940.3345
0.3593,9611.0731
0.3419,9949.835
0.4082,10164.3814
0.3135,11247.5552
0.381,9578.8169
0.3773,10372.2553
0.3669,9438.0448
0.3694,9926.2376
0.3693,9307.2755
0.3885,10044.9209
0.3635,9540.4291
0.3485,9537.9142
0.3958,10520.2222
0.3663,9847.3194
0.3863,10549.0485
0.3689,10517.962
0.3721,10377.2895
0.3355,10017.6394
0.3657,9678.3752
0.3714,10454.8314
0.3506,10621.5762
0.3993,10991.1957
0.3793,9065.4794
0.3506,10625.1721
0.3086,8526.9777
0.4245,9083.0289
0.4337,10618.3127
0.3737,10117.8795
0.3953,8289.1304
0.3807,9279.6213
0.3663,10144.6149
0.3767,10241.904
0.3089,10326.9875
0.2508,7831.9808
0.3675,9353.7709
0.4014,8606.3594
0.3163,9764.4469
0.3557,9712.801
0.3348,10439.4231
0.3345,9085.1711
0.4064,10232.6333
0.3134,8415.6721
0.3258,9361.363
0.3421,9839.0627
0.3256,9567.514
0.3494,9846.2808
0.3661,9904.6813
0.4096,10447.1533
0.3421,9336.9134
0.3535,10001.3384
0.3352,8646.4457
0.3605,10442.3333
0.3984,10556.6178
0.3612,10473.2432
0.3743,9347.7101
0.3737,12005.6204
0.3971,9892.9055
0.3693,10709.0299
0.4006,9753.5729
0.372,10637.1647
0.3623,9237.5342
0.3391,9123.5
0.3224,8673.8664
0.3409,10281.5132
0.3772,10344.0176
0.3348,9344.4981
0.3532,10039.8648
0.3907,11555.4805
0.3726,10340.2897
0.3609,9178.1818
0.3724,9490.7966
0.3446,9591.6349
0.3393,10535.8517
0.3506,9805.814
0.3505,11668.7388
0.3631,9913.3511
0.4342,10736.1688
0.3389,9181.6767
0.4337,8946.7674
0.3517,10449.1009
0.3996,11589.1658
0.3265,9676.512
0.2865,10034.2803
0.3746,9644.7423
0.3813,10683.5923
0.3477,9502.5036
0.3352,9329.5484
0.4211,11372.1035
0.3751,9304.8927
0.3779,9930.3276
0.3339,9295.2396
0.3549,9451.3318
0.2418,9349.0691
0.394,11594.9946
0.3722,9982.7269
0.2839,8978.4222
0.3705,9902.2278
0.4148,8952.9044
0.4118,10896.4514
0.3705,9853.5779
0.365,10820.9602
0.3544,9625.9347
0.3534,10643.7022
0.3527,9483.3391
0.3577,9232.6827
0.3837,10462.8229
0.3396,9663.9189
0.3675,8766.2933
0.3531,9751.6068
0.381,10236.5903
0.2344,11974.4941
0.3952,10929.7534
0.389,11050.9054
0.3339,10091.977
0.397,9997.0565
0.3796,10119.9565
0.3236,10731.3217
0.3279,9637.3249
0.3656,10992.3333
0.3578,10542.8585
0.3708,10037.9944
0.404,9959.0121
0.3279,9992.5229
0.3934,9237.4975
0.3799,9610.93
0.324,10100.6707
0.3645,9933.506
0.3662,9144.6286
0.3689,10766.3494
0.3607,9109.8794
0.3756,9075.8351
0.3772,11451.5
0.3839,10116.7638
0.384,10107.4277
0.398,9811.1415
0.3864,10175.5725
0.3708,8540.1959
0.2949,9603.3594
0.3127,10198.7058
0.4086,10590.7678
0.3498,9589.098
0.3139,9427.777
0.3918,11241.5989
0.3537,9893.5849
0.34,9605.1321
0.3811,10445.3513
0.3629,9613.6421
0.3136,9953.0049
0.3993,10841.5479
0.378,11311.3097
0.3726,9437.8385
0.3512,9502.3529
0.3705,11232.1351
0.2782,9716.9591
0.3863,10280.004
0.3271,9875.2642
0.3643,9310.3965
0.3903,11839.3564
0.3234,9922.7619
0.3544,9642.3399
0.3952,10272.9863
0.3724,10170.6679
0.3763,10040.5028
0.2794,9541.9436
0.379,8865.5462
0.4056,9802.2727
0.4055,10001.8771
0.4121,8390.6774
0.3787,10050.7162
0.3396,10050.102
0.3367,9007.609
0.4018,10170.5052
0.4049,9859.6398
0.2574,9737.4098
0.3647,9877.4758
0.4204,10490.7208
0.3759,10290.563
0.373,9080.8062
0.33,9304.7825
0.3579,8378.6345
0.3742,11009.7875
0.3223,8951.1977
0.3812,10414.5147
0.3598,10258.6472
0.3701,9835.9261
0.3565,10164.3163
0.3369,8690.2683
0.386,8736.5062
0.3543,9063.2011
0.3582,10488.8889
0.3893,9667.4634
0.3539,8352.8353
0.3408,9351.3173
0.3429,9225.7977
0.3128,9585.5
0.353,10992.6177
0.3176,10013.3846
0.3961,12163.3182
0.3947,9631.8288
0.3471,10242.3227
0.3635,9554.784
0.2773,8714.1604
0.3931,10890.4589
0.3787,11447.97
0.3388,8455.2697
0.3786,9808.0532
0.3839,11397.1131
0.3711,10093.9925
0.3204,9048.7625
0.3409,12265.5912
0.4157,10535.953
0.3778,10690.305
0.3806,10357.5848
0.3819,8774.4354
0.2878,10063.3465
0.2755,8405.7585
0.3846,10161.2596
0.4089,10130.8423
0.3391,10211.259
0.3376,10593.8139
0.4062,10381.8077
0.3963,10442.989
0.4002,10811.6658
0.3024,8732.2563
0.3766,10107.8844
0.3659,9462.8592
0.3199,9132.6495
0.3554,9628.6703
0.3871,11247.7281
0.3911,10134.2816
0.3377,11813.9559
0.3417,8905.5312
0.3596,9633.4061
0.3442,11218.2094
0.3553,10750.5833
0.3848,9843.0676
0.3726,10908.0242
0.3479,10070.4504
0.393,9580.7247
0.4066,10023.3958
0.355,10071.0844
0.3022,8958.1102
0.3334,14117.6623
0.3543,9480.2742
0.2658,8542.25
0.365,9473.3961
0.3687,10731.4141
0.3502,9733.864
0.3651,9947.385
0.3923,10607.4805
0.4236,10828.7179
0.3244,10335.251
0.3318,8457.8536
0.3712,10314.5774
0.3772,9998.0476
0.3809,10593.0068
0.3847,10794.1222
0.3643,11381.4951
0.3732,10407.5732
0.373,10831.775
0.3055,9369.2156
0.3767,10164.6838
0.3805,10041.4475
0.3524,9822.6761
0.3844,10602.1609
0.4006,9239.775
0.342,9666.4592
0.3549,10013.4605
0.3843,10209.5819
0.332,9682.4685
0.3902,9446.0
0.3353,9378.3162
0.3265,9898.6701
0.3534,9705.6903
0.3979,10055.8143
0.3408,9794.7496
0.3723,9861.9712
0.3422,9801.6852
0.3849,9880.3533
0.4105,10294.9121
0.3197,9028.0497
0.3567,9593.7702
0.3637,9807.7394
0.2371,10923.4658
0.3343,9609.2033
0.3528,9873.4085
0.3358,10124.0065
0.3365,9807.0545
0.3719,9286.5375
0.3818,10082.093
0.3575,9338.7471
0.3767,9428.4791
0.2623,9812.4118
0.3704,9538.3155
0.3172,10236.7529
0.3433,9823.2713
0.3271,8610.375
0.3361,10771.2665
0.3686,9494.4691
0.3285,10032.1271
0.3971,11085.5831
0.3817,10042.0174
0.2288,8181.0995
0.3644,9910.5401
0.3396,10050.8317
0.3697,10677.0
0.4159,9141.2857
0.3459,11044.1681
0.3841,11197.0329
0.3486,11253.0431
0.4343,9579.7942
0.3482,10260.3846
0.3449,9254.1096
0.3737,10355.6066
0.3647,12174.247
0.36,9729.2816
0.3801,11138.0783
0.3164,9801.3082
0.3755,9827.334
0.3781,9889.7606
0.3925,10302.5417
0.4084,9552.391
0.2965,10678.0559
0.2525,13742.4528
0.3643,9442.7249
0.4292,10980.6524
0.3777,11227.9733
0.2777,9685.5301
0.3521,9163.3298
0.3622,10118.129
0.3267,9852.8389
0.3581,10672.6004
0.3367,9752.9547
0.2919,7814.8222
0.367,10524.2345
0.3194,9166.1966
0.3908,10089.8894
0.3967,11099.8571
0.4025,9306.8235
0.4,9892.8692
0.34,11145.9379
0.3637,9111.8175
0.3949,8370.5115
0.379,9274.6596
0.3427,11152.5039
0.3532,10795.6165
0.3465,11160.8228
0.368,9872.8247
0.3556,10945.1355
0.4364,8811.036
0.3505,9904.4865
0.3986,8938.3108
0.3533,9909.6805
0.2886,9977.4579
0.3277,8890.971
0.4272,11810.436
0.37,9880.9215
0.3252,10005.8374
0.396,9599.2889
0.3278,9941.9327
0.3658,9854.3949
0.3053,11729.7653
0.4052,9596.4479
0.3091,9223.661
0.4088,11311.2179
0.3429,10008.42
0.3542,9335.5551
0.3219,8822.0326
0.3364,10329.7835
0.3173,9509.3546
0.3423,9460.3758
0.3427,10169.9335
0.3733,10939.9543
0.2931,9024.243
0.4007,9306.9902
0.3379,9421.4372
0.3653,11219.9681
0.3988,9144.1739
0.3996,10919.2454
0.2615,8007.9582
0.3212,9834.1258
0.3877,10215.2677
0.3157,9213.9896
0.3507,9377.4976
0.3455,9163.9297
0.3849,10784.4978
0.2599,7615.5278
0.3746,11870.6836
0.3352,9277.5094
0.3446,10165.927
0.3976,10239.5427
0.3967,10836.8223
0.3805,9471.1476
0.3318,10297.2132
0.358,10285.6069
0.3947,10676.0178
0.4049,9316.6444
0.3643,10664.7081
0.3353,10508.24
0.3992,10810.7489
0.3496,10841.0974
0.339,10126.2857
0.3633,9345.2683
0.3,8471.5253
0.349,9942.4571
0.3515,12557.9708
0.3482,9513.4364
0.3797,10368.9723
0.3243,12089.7736
0.2686,8582.2173
0.3867,11044.1184
0.3802,9153.8859
0.2959,10660.1785
0.3447,9636.6635
0.4088,10427.6017
0.4421,9897.1933
0.3648,10001.899
0.3766,9563.549
0.3546,9856.2466
0.3467,10318.1824
0.3856,10516.0817
0.351,10269.7979
0.3717,9954.9065
0.3977,10087.4551
0.4071,9604.931
0.3522,11755.9197
0.3358,11067.7382
0.3631,10272.8861
0.3938,9549.4564
0.2996,11044.819
0.3454,9923.7833
0.3203,9582.4935
0.2743,7224.3684
0.3533,9542.1871
0.3951,10242.9253
0.39,9462.1129
0.3531,9742.6735
0.3613,9685.119
0.2758,10657.1843
0.352,10567.0323
0.413,10873.0725
0.3769,9365.4703
0.3562,10061.8826
0.3545,9839.4005
0.3714,9505.1311
0.3797,8349.4317
0.394,11260.9129
0.3557,9990.9263
0.3613,9435.2058
0.4043,9056.5328
0.4086,9252.1948
0.4221,10003.3681
0.3589,9414.8277
0.3329,9675.7846
0.4157,9088.3514
0.3224,9802.6831
0.4389,9715.7921
0.3681,10660.8333
0.3848,10651.7972
0.3518,10385.4336
0.3845,9371.1197
0.3559,10122.1691
0.3186,10037.7257
0.3458,9072.3088
0.3553,10021.0335
0.3896,9477.6239
0.3137,9857.9562
0.3567,10563.915
0.3863,10129.2306
0.3764,9971.72
0.2197,10480.7009
0.3632,10014.7149
0.3619,10402.5774
0.3463,9627.6814
0.3934,8547.5308
0.3744,10691.0466
0.3778,10190.3241
0.3598,10483.9517
0.3672,10263.0895
0.3969,10753.9205
0.3685,11302.9149
0.3779,9811.4434
0.334,9518.5652
0.3169,9519.4035
0.374,8880.4566
0.3807,10250.3028
0.3868,12355.6912
0.3627,10576.6111
0.3847,8541.5876
0.3818,10238.8256
0.3284,9670.957
0.3761,10310.4599
0.3558,10625.2276
0.369,10575.2895
0.401,9522.9262
0.3488,10763.8925
0.4002,9634.2658
0.3742,10170.3201
0.3586,10278.8955
0.357,10433.8485
0.3762,6842.2407
0.4125,9340.9728
0.3029,9421.2569
0.3754,10559.1355
0.3988,11374.6561
0.3521,9751.4277
0.3646,9087.2283
0.3345,9439.5539
0.2866,10233.8062
0.3947,12705.2647
0.3846,9966.4486
0.4078,10347.5833
0.3484,9759.7069
0.3534,9194.6558
0.3837,9981.9485
0.3771,9003.419
0.3967,10491.3104
0.3702,9768.8478
0.3829,10537.2508
0.3672,10404.8948
0.3448,10511.2699
0.3752,9806.9416
0.26,8888.6058
0.4366,11861.66
0.3112,10028.643
0.3782,10054.434
0.3687,10334.8286
0.3613,9905.8786
0.2721,12511.82
0.2927,9118.9286
0.3509,9561.1325
0.3707,10840.0449
0.3491,9761.4548
0.3765,10034.8433
0.3479,9752.3658
0.4467,9637.5495
0.3776,10723.5083
0.3679,10181.3119
0.3506,10455.8455
0.386,10684.907
0.3426,10813.0265
0.3669,10166.3773
0.3746,10113.7568
0.2679,9138.1009
0.3604,9291.7489
0.3884,10214.1289
0.3435,9002.5645
0.4158,11385.4875
0.3715,10701.0222
0.3319,9366.6497
0.3521,9711.5837
0.4052,11124.9068
0.3562,10513.0187
0.356,10794.0523
0.3573,9936.1804
0.3167,10425.2704
0.3476,10255.7796
0.3967,10515.4116
0.3343,10178.8277
0.2649,17088.569
0.3817,11261.2623
0.3361,10876.7147
0.3069,8649.3377
0.3883,10064.5663
0.3406,9524.3299
0.3559,10415.8806
0.3669,10116.1765
0.3816,9703.9877
0.4007,9925.9273
0.3166,9556.0
0.3694,9917.3157
0.3401,9430.4155
0.348,10317.3302
0.3963,8942.9155
0.3275,8496.2559
0.4295,8188.4741
0.3446,8845.2506
0.4301,10601.019
0.3899,9629.7722
0.4039,9925.4442
0.3964,11645.9806
0.3598,11338.03
0.3355,9624.0708
0.3989,10166.6276
0.4112,10498.1229
0.3387,10456.6199
0.3518,9484.1136
0.3449,10190.6661
0.3561,10639.312
0.3614,10312.8227
0.3355,8894.8776
0.3776,9606.9106
0.3573,10247.0
0.3688,9635.2941
0.3723,8391.7239
0.2217,8178.1797
0.3366,10125.5482
0.435,11286.4292
0.4036,10177.9872
0.3461,10024.2589
0.3465,11397.6759
0.4171,11119.2716
0.3443,9094.6169
0.348,10359.2626
0.317,9912.5417
0.3879,9406.368
0.3838,10416.6969
0.3779,10141.5545
0.3234,8612.246
0.3749,14570.1
0.3689,9979.8874
0.3659,10845.4146
0.3123,9255.2756
0.3885,10506.5
0.3692,10329.8867
0.2728,9004.5372
0.4796,10117.6437
0.3497,9292.5574
0.317,9516.6644
0.3532,9575.1942
0.3704,10379.9134
0.3761,10177.0207
0.3382,9368.8221
0.3518,10302.5741
0.3559,10292.1047
0.3759,11094.3287
0.3766,10407.351
0.4015,10456.2943
0.3423,10123.082
0.3513,10743.2829
0.3663,11086.425
0.3068,8920.6119
0.2526,8165.6602
0.3788,9972.4991
0.2898,9031.2731
0.3769,10670.9816
0.4548,12652.7701
0.3259,9145.0641
0.3197,9130.7262
0.3707,8801.4235
0.3465,11361.937
0.3619,9828.2759
0.4056,11610.8669
0.3549,9371.4615
0.3526,9103.4414
0.3876,10251.427
0.3075,10934.1369
0.3275,9275.5828
0.3534,9723.3038
0.4149,9655.1613
0.3874,10931.6902
0.3591,10186.8557
0.4151,9930.4563
0.3832,11070.072
0.3591,9277.1723
0.3739,10073.2025
0.3193,9843.1684
0.3912,10293.1769
0.3425,9840.1225
0.4039,9913.2698
0.3801,10235.3902
0.4067,10476.7076
0.3484,9855.7027
0.3635,10149.6752
0.2995,9949.1404
0.3646,10122.0466
0.4422,11161.5916
0.3831,9369.9662
0.2756,9808.0678
0.385,10155.4561
0.2644,7902.0957
0.2639,9060.4577
0.3588,10448.2968
0.3468,9816.1747
0.3562,9423.6441
0.357,8839.267
0.3287,9976.4692
0.3664,10676.8289
0.3687,10480.3442
0.3302,9320.5702
0.3539,11468.8219
0.3883,11273.1
0.3551,9940.5811
0.3793,9713.3844
0.3401,10254.1081
0.4081,8984.1282
0.3667,9616.8691
0.3358,9412.7235
0.4174,8662.4486
0.3791,11197.317
0.4605,11437.6418
0.2981,10029.864
0.3784,9181.8754
0.3925,9926.2309
0.3383,8999.6071
0.276,8638.3517
0.3737,10422.1785
0.3996,9811.6488
0.372,9687.0469
0.3647,9437.0729
0.4496,9147.6748
0.373,10592.3879
0.3288,10315.1049
0.3494,9161.9615
0.3234,9860.6361
0.3889,10748.8846
0.3453,10045.9205
0.3425,10180.887
0.2882,9371.2468
0.3336,10040.0092
0.3402,9159.7402
0.3645,9835.0729
0.3399,10077.0704
0.3243,8002.7733
0.307,8930.148
0.3811,10098.3004
0.3265,8156.8422
0.3473,10069.2331
0.3203,9308.1128
0.4114,9772.5424
0.3414,9050.2665
0.4003,9434.4223
0.4444,10556.4839
0.4705,9521.097
0.2898,9745.2741
0.3674,9960.8354
0.3758,11075.6593
0.3807,9488.7952
0.3561,7947.6397
0.3952,9792.4818
0.3728,10402.8276
0.3726,10570.3016
0.3807,10088.0085
0.3891,11473.3983
0.3278,9620.9097
0.3993,11148.228
0.3354,10154.3333
0.3726,10211.3206
0.4006,11072.7178
0.3584,10235.8353
0.351,9376.9969
0.3424,9804.7069
0.3357,10278.7032
0.3693,10041.9945
0.357,8865.6602
0.387,10111.3061
0.3023,9458.3614
0.3605,10371.7446
0.3913,9928.539
0.3063,9968.0213
0.3196,9047.2992
0.3195,10161.683
0.3818,9827.4936
0.3002,8917.2193
0.3598,9726.5937
0.3754,11045.6456
0.4106,10642.9444
0.3884,9810.6174
0.4013,10457.3757
0.3594,10644.7288
0.3579,10204.5075
0.3667,10596.9257
0.3669,10245.056
0.3038,9911.8075
0.3252,11032.0698
0.3986,9853.7569
0.3398,9860.8389
0.3029,9171.749
0.3586,9530.8679
0.382,10656.7408
0.3558,9285.6349
0.3556,12802.5438
0.312,10803.7183
0.4141,11427.3077
0.3535,9902.1205
0.3288,9718.7518
0.4073,9929.8386
0.3798,9038.856
0.3977,10405.9053
0.3679,10229.7969
0.3653,10120.2071
0.4067,11198.878
0.3867,10271.3248
0.3815,9690.9923
0.364,9899.401
0.375,9316.6
0.3682,9894.7662
0.3741,9909.3592
0.3794,10032.5292
0.2895,9207.2806
0.3231,9505.0388
0.41,10382.5326
0.2553,9726.3846
0.3811,10310.1474
0.3506,9567.1993
0.3421,11857.0059
0.3553,10431.3298
0.3549,10196.3574
0.3335,9499.3884
0.3136,9798.5385
0.3917,10248.8613
0.3298,9498.5462
0.3776,9320.6806
0.3818,10282.0718
0.3669,10660.9809
0.3734,9352.1407
0.3581,9078.9077
0.3591,10723.241
0.3495,9750.4659
0.3439,8696.8775
0.2313,9737.3401
0.3591,8213.1007
0.3654,10946.2635
0.4177,10597.1429
0.3792,11321.0203
0.3295,9204.4891
0.3442,9882.5673
0.4403,9794.2883
0.3895,10022.5175
0.4053,9430.1345
0.347,10531.2346
0.3467,9565.6
0.3665,10616.9664
0.3637,9627.1445
0.3412,10109.5501
0.3796,10160.2877
0.3777,9490.8377
0.3802,10079.5402
0.3612,10053.0268
0.3575,9362.232
0.3479,10108.1861
0.3213,10009.1996
0.3338,9425.0276
0.3865,10200.7442
0.3623,9793.7439
0.3665,9543.2953
0.3253,9067.5154
0.3537,9532.9833
0.3412,9626.9632
0.372,9929.0215
0.3894,10053.1373
0.3297,10107.8012
0.3355,9461.7057
0.327,9749.6725
0.3451,9379.4716
0.3553,10148.155
0.3997,11050.33
0.3787,9937.747
0.3845,11024.1359
0.4083,10306.6667
0.3849,10501.2143
0.367,9821.4216
0.3548,9775.5406
0.3932,10400.4901
0.34,10805.2174
0.4631,10052.6883
0.3868,10494.5034
0.3677,9625.1126
0.3558,9606.4974
0.3511,9858.9125
0.4031,10124.7808
0.3069,11116.2584
0.3421,9662.7978
0.2916,10290.2073
0.3382,10492.1934
0.3238,10298.0216
0.352,10023.4787
0.3528,11010.177
0.4382,11030.7861
0.3313,10277.7819
0.3347,8844.4524
0.3035,8556.4123
0.4258,11368.3567
0.3339,9527.8996
0.3829,10530.7173
0.2596,8978.3725
0.3726,10029.0227
0.3948,9572.5842
0.3972,10740.6909
0.2686,10622.0172
0.3987,9731.3077
0.4024,9926.1607
0.3177,9957.1712
0.3299,9922.003
0.3766,10821.7462
0.3543,10784.1837
0.3685,10160.8286
0.4022,9207.7156
0.3474,10055.6908
0.3569,9459.0919
0.3356,9265.7571
0.3425,9494.3563
0.3669,9449.6906
0.3965,9880.4862
0.3525,9662.7405
0.4101,10457.4071
0.3348,9400.0294
0.3759,10053.0554
0.31,9781.136
0.4133,11060.3377
0.3396,9975.7919
0.367,10474.4965
0.3768,10379.6234
0.323,10329.6556
0.3593,9795.9121
0.3408,10034.6701
0.3782,10731.1504
0.3438,10009.3568
0.3412,10384.1285
0.3965,10086.7792
0.3643,8492.8115
0.3522,9076.496
0.3613,9610.042
0.3622,10287.1914
0.3784,9779.5152
0.3514,9886.6947
0.353,9572.139
0.3244,9671.0803
0.3646,11061.29
0.3895,10055.1942
0.3844,13618.6379
0.3188,9302.3285
0.3174,8746.4534
0.3427,8838.3708
0.438,11594.8268
0.3866,9723.5612
0.3795,9957.9415
0.3537,9336.2566
0.3672,9682.0864
0.3716,8923.3383
0.4011,10572.0
0.3713,10218.5289
0.3569,10214.5169
0.3716,10247.6154
0.3919,12530.7113
0.3593,10008.4195
0.3667,10336.0352
0.3579,11232.9565
0.3757,9376.4183
0.3706,8957.84
0.3058,10467.007
0.371,10745.4646
0.3649,10899.751
0.357,8607.4671
0.3679,9570.9586
0.3588,9939.8587
0.3577,11371.9218
0.3656,9419.2808
0.3493,11348.1024
0.385,10908.5051
0.3618,9945.0438
0.3,11113.7797
0.3846,10040.619
0.4473,8703.9259
0.3679,10558.424
0.3202,10065.184
0.3853,8409.1705
0.3945,10695.2359
0.3907,10206.7794
0.3661,9525.2326
0.2914,7886.9466
0.3603,10272.9207
0.3676,9225.575
0.3911,10407.1075
0.3754,9642.5529
0.4006,9771.6231
0.3816,8886.6835
0.3867,10486.9382
0.3581,10017.9202
0.2642,10328.0417
0.307,9125.7314
0.378,10039.7877
0.3238,10136.7401
0.3282,10452.4815
0.316,8887.6952
0.2902,10280.267
0.3989,8400.587
0.3378,8973.481
0.3755,10441.8371
0.3649,9380.7429
0.3732,9992.0897
0.3017,9567.9618
0.3085,9429.5813
0.3478,9637.2306
0.2934,8764.9535
0.3858,10730.1357
0.4037,9575.2059
0.3041,11918.375
0.2945,7679.3514
0.3852,10293.4893
0.3442,10071.3544
0.3469,10167.3011
0.4532,9020.7471
0.4395,10245.6118
0.3702,9700.1168
0.3738,10491.3026
0.3613,9973.0212
0.3923,10782.8083
0.2974,11191.8638
0.3426,11069.9781
0.343,9557.5706
0.3907,8095.068
0.3325,10404.2284
0.3277,9980.1349
0.3287,9047.2656
0.3745,9516.8785
0.3744,10385.2595
0.4248,10509.7068
0.3492,9659.3741
0.2785,9359.8977
0.4082,10545.8036
0.3478,10354.3348
0.3065,8842.6894
0.3397,10421.766
0.4108,10709.074
0.4227,8806.9466
0.3596,10572.2201
0.3341,9919.3277
0.3361,10534.5098
0.3661,10194.9099
0.3781,10022.6096
0.3528,11030.9638
0.3875,10239.8554
0.3195,8736.966
0.401,10014.3958
0.3344,9128.2055
0.4113,9891.9786
0.4008,10673.8475
0.3363,9711.975
0.386,10264.4507
0.3221,9206.745
0.3707,9677.0935
0.373,10133.0257
0.3794,10302.3981
0.4011,9688.7122
0.2566,9149.0098
0.3866,10673.3434
0.3209,10313.0693
0.4146,9290.6117
0.3179,9237.9051
0.3378,11048.1159
0.367,10087.7384
0.3514,9592.5849
0.3465,8868.0669
0.3657,10438.4438
0.3697,10535.3443
0.3862,9454.5127
0.3107,10445.4211
0.3156,10481.9367
0.3815,9330.5802
0.3646,9966.276
0.3763,11440.4831
0.3687,10567.2454
0.3778,9991.9511
0.3466,9965.1494
0.3934,10357.5638
0.3518,10131.8984
0.4123,9886.0667
0.439,9403.4575
0.4299,9456.5
0.3631,9387.1203
0.3572,10520.9971
0.372,9764.3147
0.3101,9033.4022
0.3179,9913.0769
0.3949,9963.3734
0.3047,9241.1269
0.3552,9213.2978
0.3361,9123.8778
0.2901,9672.2989
0.4052,10505.4511
0.378,9368.6117
0.3424,10361.6167
0.4047,9878.5378
0.285,8976.1038
0.3819,10113.6163
0.3926,10862.8713
0.3876,9988.8333
0.3464,9030.0048
0.3288,10284.3482
0.3082,8850.0468
0.3666,10389.9526
0.35,9552.5235
0.3302,9271.8899
0.3916,10429.0196
0.3855,10973.7893
0.3698,10162.7738
0.3344,8471.7899
0.3627,10468.2241
0.334,10079.1801
0.3469,9785.2085
0.3066,10217.1378
0.3828,9450.1931
0.3383,10410.7927
0.2883,9859.7657
0.3439,8301.3856
0.2869,8956.0647
0.3556,10015.0787
0.3322,11013.3177
0.3737,9763.8471
0.2937,8703.5072
0.4525,10517.3255
0.3613,10307.4517
0.3628,10025.4766
0.381,10076.1592
0.3755,11476.7198
0.3447,8545.8154
0.3254,9543.6833
0.4164,9871.0323
0.3512,10731.0718
0.357,9543.2786
0.3562,10948.0791
0.3744,10070.6786
0.3947,11931.7019
0.3809,11312.1281
0.3786,8583.3971
0.3418,9531.8841
0.4029,8836.7667
0.3935,9752.1706
0.3952,10773.0627
0.3831,11068.2136
0.3691,9768.0
0.267,8691.4237
0.3609,10449.2465
0.3653,12838.6957
0.3784,9910.6368
0.3945,10752.0061
0.3759,9701.1372
0.3439,10254.6619
0.3723,10574.7965
0.38,9815.2331
0.3198,9061.3082
0.3188,8522.4697
0.2672,9182.7879
0.3499,9241.0356
0.4137,9906.2143
0.3084,9845.5792
0.374,10006.3772
0.3663,10279.6298
0.3531,9834.6278
0.3527,10109.2176
0.3731,9569.5104
0.3434,9526.237
0.3323,8786.1356
0.3902,9465.3218
0.3738,9553.236
0.3209,9740.0577
0.3668,11119.0355
0.3402,8805.5182
0.3681,9231.1071
0.3603,9779.5963
0.3256,10328.8333
0.2998,8808.451
0.3056,8840.8117
0.3752,9594.6117
0.4191,10276.854
0.4194,10571.5407
0.3681,10126.658
0.3818,10420.7206
0.3379,9515.6428
0.3506,8096.7308
0.2702,7447.2871
0.3836,9187.1519
0.342,8560.5345
0.3271,9505.7544
0.3667,11148.7624
0.2251,6760.5
0.3993,9656.1473
0.3588,10487.3765
0.3886,9822.3512
0.3745,10538.4035
0.4518,11921.1053
0.2466,8266.6133
0.3926,9790.4419
0.3251,8942.4823
0.2749,8413.0342
0.363,9674.6712
0.3402,9702.3688
0.359,8945.7596
0.3242,9455.9037
0.4,10833.7079
0.3247,9219.4169
0.3257,10228.1818
0.3641,8983.7434
0.3799,10257.4973
0.3839,11332.2841
0.3681,10287.008
0.3889,9336.7422
0.3554,8890.3411
0.3717,10713.386
0.3982,10629.9196
0.4079,9843.5369
0.3669,9965.0024
0.3639,10107.7097
0.2946,8993.1905
0.385,10451.8836
0.3653,10598.9627
0.3216,8871.4809
0.3029,11399.985
0.3286,8487.2143
0.4024,10085.1111
0.3933,9920.8207
0.3543,10721.0135
0.3803,10593.3177
0.3527,10251.3655
0.3562,9137.8179
0.3618,10449.2094
0.3598,8815.4453
0.305,10988.44
0.3631,8597.0342
0.3719,9129.2611
0.4139,8635.3958
0.3569,9431.4238
0.3157,8882.0766
0.3771,10037.3357
0.3775,10410.4609
0.3618,9408.7965
0.3783,8860.3407
0.4248,12070.9344
0.3599,11422.2517
0.3353,9478.2116
0.3743,10781.9433
0.3522,9282.31
0.3558,9950.1567
0.3601,10551.4823
0.3817,10204.1578
0.3255,9633.3155
0.3723,10136.5183
0.39,10589.9286
0.2907,9112.5116
0.327,8972.5501
0.3397,8738.9102
0.3592,9106.9905
0.3838,10198.2623
0.3766,9452.3679
0.3971,7491.8713
0.3656,10344.2974
0.4118,10092.9313
0.3943,9983.9154
0.359,9797.4613
0.3253,10122.9666
0.4616,10552.4831
0.3406,8608.5342
0.3651,10265.0257
0.3708,10381.137
0.2323,11259.1373
0.3479,9795.2586
0.3776,9762.4112
0.4282,9986.25
0.3583,11577.4979
0.3997,10729.5389
0.381,9357.1807
0.3407,9496.7444
0.3563,10826.2276
0.3552,10911.7757
0.371,9936.4411
0.3495,10506.7743
0.3633,10985.017
0.3767,10743.1509
0.3213,9236.3917
0.387,9630.6528
0.4181,9483.7874
0.3786,10687.076
0.3553,10740.9191
0.4929,10500.0862
0.3823,9962.648
0.2321,7955.9459
0.4537,8445.4713
0.3907,9786.5267
0.423,8784.0817
0.3686,9796.662
0.3649,10664.425
0.446,8922.7821
0.3422,9178.4992
0.3508,9911.0028
0.3784,9332.2886
0.3257,10127.8161
0.3207,9248.1755
0.3045,10788.2962
0.3561,9795.0438
0.3476,10001.6954
0.3605,9601.8445
0.4101,10597.9044
0.3664,10514.3628
0.386,11338.8058
0.4088,10354.377
0.3215,9628.5531
0.34,9498.9888
0.3432,11618.9765
0.3525,9382.0392
0.3197,8592.1198
0.4206,14675.2692
